No errors
No warnings
684 ms
data source=metars
4755 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KARR 052052Z 24008KT 10SM CLR 10/05 A2988 RMK AO2 SLP122 T01000050 53004,KARR,2019-01-05T20:52:00Z,41.77,-88.48,10.0,5.0,240,8,,10.0,29.878937,1012.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.4,,,,,,,,,,,METAR,215.0
KNZY 052052Z 16014KT 10SM FEW030 BKN100 OVC200 16/11 A2999 RMK AO2 SLP156 T01610106 $,KNZY,2019-01-05T20:52:00Z,32.7,-117.22,16.1,10.6,160,14,,10.0,29.991142,1015.6,,,TRUE,TRUE,,,,,,FEW,3000,BKN,10000,OVC,20000,,,VFR,,,,,,,,,,,,METAR,8.0
MUCL 052052Z 13007KT 9000 FEW015 BKN060 26/20 Q1017,MUCL,2019-01-05T20:52:00Z,21.63,-81.55,26.0,20.0,130,7,,5.59,30.029528,,,,,,,,,,,FEW,1500,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,5.0
KNHK 052052Z 32022G28KT 10SM FEW026 BKN050 BKN200 11/04 A2963 RMK AO2 PK WND 32028/2050 SLP034 60000 T01110044 53031 $,KNHK,2019-01-05T20:52:00Z,38.27,-76.4,11.1,4.4,320,22,28,10.0,29.630905,1003.4,,,TRUE,TRUE,,,,,,FEW,2600,BKN,5000,BKN,20000,,,VFR,3.1,,,,,,0.005,,,,,METAR,12.0
KNRB 052052Z AUTO 27010G17KT 10SM CLR 14/08 A3000 RMK AO2 SLP157 T01440078 53003 TSNO $,KNRB,2019-01-05T20:52:00Z,30.38,-81.42,14.4,7.8,270,10,17,10.0,30.0,1015.7,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,0.3,,,,,,,,,,,METAR,5.0
PABA 052052Z AUTO 26007KT 10SM CLR M29/M32 A3008 RMK AO2 SLP171 T12891317 53016 FZRANO TSNO,PABA,2019-01-05T20:52:00Z,70.13,-143.58,-28.9,-31.7,260,7,,10.0,30.079725,1017.1,,TRUE,TRUE,,,TRUE,TRUE,,,CLR,,,,,,,,VFR,1.6,,,,,,,,,,,METAR,2.0
KREO 052052Z AUTO 00000KT M01/M05 A2966 RMK AO1 SLP069 T10111050 56031,KREO,2019-01-05T20:52:00Z,42.58,-117.87,-1.1,-5.0,0,0,,,29.660433,1006.9,,TRUE,TRUE,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,METAR,1235.0
KVTN 052052Z AUTO 07005KT 10SM CLR 12/M03 A2998 RMK AO2 SLP164 T01171028 55011,KVTN,2019-01-05T20:52:00Z,42.87,-100.55,11.7,-2.8,70,5,,10.0,29.97933,1016.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.1,,,,,,,,,,,METAR,788.0
KEST 052052Z AUTO 33008KT 10SM CLR 06/01 A2997 RMK AO2 SLP159 T00560006 53013,KEST,2019-01-05T20:52:00Z,43.4,-94.75,5.6,0.6,330,8,,10.0,29.970472,1015.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.3,,,,,,,,,,,METAR,401.0
KBAN 052052Z AUTO 18004KT 10SM OVC090 10/M08 A2969 RMK AO2 SLP025 60000 T01001078 58027 $,KBAN,2019-01-05T20:52:00Z,38.35,-119.52,10.0,-7.8,180,4,,10.0,29.68996,1002.5,,TRUE,TRUE,TRUE,,,,,,OVC,9000,,,,,,,VFR,-2.7,,,,,,0.005,,,,,METAR,2057.0
KCZZ 052052Z AUTO 00000KT 09/02 A2999 RMK AO1 SLP150 P0002 60002 T00890017 56006,KCZZ,2019-01-05T20:52:00Z,32.63,-116.47,8.9,1.7,0,0,,,29.991142,1015.0,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.6,,,,,0.02,0.02,,,,,METAR,807.0
KNFW 052052Z 17008KT 10SM CLR 23/M02 A3005 RMK AO2 SLP158 T02331022 56023 VISNO N $,KNFW,2019-01-05T20:52:00Z,32.78,-97.43,23.3,-2.2,170,8,,10.0,30.050198,1015.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-2.3,,,,,,,,,,,METAR,198.0
KN60 052052Z AUTO 05004KT M03/M04 A3001 RMK AO1 SLP188 T10281044 53007,KN60,2019-01-05T20:52:00Z,47.65,-101.43,-2.8,-4.4,50,4,,,30.008858,1018.8,,TRUE,TRUE,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,METAR,582.0
KAFN 052052Z AUTO VRB04KT 6SM -RA BR OVC038 01/01 A2951 RMK AO2 SLP007 P0001 60001 T00110011 53000,KAFN,2019-01-05T20:52:00Z,42.8,-72.0,1.1,1.1,0,4,,6.0,29.509842,1000.7,,TRUE,TRUE,,,,,,-RA BR,OVC,3800,,,,,,,VFR,0.0,,,,,0.01,0.01,,,,,METAR,313.0
KCDJ 052052Z AUTO 23006KT 15/03 A3000 RMK AO1 SLP165 T01500033 55000,KCDJ,2019-01-05T20:52:00Z,39.82,-93.58,15.0,3.3,230,6,,,30.0,1016.5,,TRUE,TRUE,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,METAR,234.0
KLGA 052051Z 33015KT 5SM -RA BR FEW008 BKN010 OVC013 07/05 A2947 RMK AO2 DZE1958RAB1958 SLP977 P0005 60005 T00720050 53024,KLGA,2019-01-05T20:51:00Z,40.78,-73.88,7.2,5.0,330,15,,5.0,29.471457,997.7,,,TRUE,,,,,,-RA BR,FEW,800,BKN,1000,OVC,1300,,,MVFR,2.4,,,,,0.05,0.05,,,,,METAR,11.0
MMMM 052051Z 05003KT 8SM SCT230 25/06 A3021 RMK SLP115 57029 910 8/002 HZY FU 4TH QUAD,MMMM,2019-01-05T20:51:00Z,19.85,-101.02,25.0,6.0,50,3,,8.0,30.209646,1011.5,,,,,,,,,,SCT,23000,,,,,,,VFR,-2.9,,,,,,,,,,,METAR,1833.0
OITL 052051Z 19023KT CAVOK 02/M05 Q1013,OITL,2019-01-05T20:51:00Z,38.33,48.42,2.0,-5.0,190,23,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1316.0
KALB 052051Z 34003KT 7SM FEW017 SCT035 BKN046 BKN250 04/02 A2957 RMK AO2 DZE17 SLP017 P0000 60000 T00390017 53007,KALB,2019-01-05T20:51:00Z,42.75,-73.8,3.9,1.7,340,3,,7.0,29.568897,1001.7,,,TRUE,,,,,,,FEW,1700,SCT,3500,BKN,4600,BKN,25000,VFR,0.7,,,,,0.005,0.005,,,,,METAR,92.0
KIGM 052051Z AUTO 23008KT 10SM OVC110 11/ A3000 RMK AO2 SLP132 T0111 56012 $,KIGM,2019-01-05T20:51:00Z,35.25,-113.93,11.1,,230,8,,10.0,30.0,1013.2,,TRUE,TRUE,TRUE,,,,,,OVC,11000,,,,,,,VFR,-1.2,,,,,,,,,,,METAR,1032.0
KMPV 052051Z AUTO 00000KT 10SM CLR 00/M03 A2958 RMK AO2 SLP031 T00001028 56005,KMPV,2019-01-05T20:51:00Z,44.2,-72.57,0.0,-2.8,0,0,,10.0,29.58071,1003.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.5,,,,,,,,,,,METAR,343.0
KPWM 052051Z VRB06KT 7SM -RA BKN011 OVC015 02/01 A2956 RMK AO2 RAB16 SLP009 P0000 60000 T00220006 56015,KPWM,2019-01-05T20:51:00Z,43.65,-70.3,2.2,0.6,0,6,,7.0,29.56004,1000.9,,,TRUE,,,,,,-RA,BKN,1100,OVC,1500,,,,,MVFR,-1.5,,,,,0.005,0.005,,,,,METAR,15.0
KPIT 052051Z 27010KT 10SM FEW250 09/02 A2979 RMK AO2 SLP101 T00890017 53020 $,KPIT,2019-01-05T20:51:00Z,40.5,-80.27,8.9,1.7,270,10,,10.0,29.790354,1010.1,,,TRUE,TRUE,,,,,,FEW,25000,,,,,,,VFR,2.0,,,,,,,,,,,METAR,357.0
KPHX 052051Z 14005KT 10SM BKN180 BKN200 BKN250 19/01 A2995 RMK AO2 SLP135 T01890006 56025,KPHX,2019-01-05T20:51:00Z,33.43,-112.02,18.9,0.6,140,5,,10.0,29.949802,1013.5,,,TRUE,,,,,,,BKN,18000,BKN,20000,BKN,25000,,,VFR,-2.5,,,,,,,,,,,METAR,336.0
KORF 052051Z 28007G17KT 240V330 10SM OVC041 14/07 A2966 RMK AO2 SLP045 T01440067 53037,KORF,2019-01-05T20:51:00Z,36.9,-76.2,14.4,6.7,280,7,17,10.0,29.660433,1004.5,,,TRUE,,,,,,,OVC,4100,,,,,,,VFR,3.7,,,,,,,,,,,METAR,14.0
KORD 052051Z 25011KT 10SM FEW250 11/03 A2985 RMK AO2 SLP112 T01110028 53010,KORD,2019-01-05T20:51:00Z,41.98,-87.93,11.1,2.8,250,11,,10.0,29.84941,1011.2,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,1.0,,,,,,,,,,,METAR,200.0
KMYL 052051Z AUTO 07005KT 10SM CLR M03/M06 A2968 RMK AO2 SLP095 T10331061 58026,KMYL,2019-01-05T20:51:00Z,44.9,-116.1,-3.3,-6.1,70,5,,10.0,29.681103,1009.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.6,,,,,,,,,,,METAR,1533.0
KP58 052051Z AUTO 23009G15KT 05/01 A2965 RMK AO1 SLP050 T00500011 56013,KP58,2019-01-05T20:51:00Z,44.02,-82.8,5.0,1.1,230,9,15,,29.648623,1005.0,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,METAR,179.0
KRDU 052051Z 28011KT 10SM CLR 16/02 A2979 RMK AO2 SLP086 T01610022 53021,KRDU,2019-01-05T20:51:00Z,35.9,-78.78,16.1,2.2,280,11,,10.0,29.790354,1008.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,2.1,,,,,,,,,,,SPECI,130.0
KROW 052051Z 00000KT 10SM CLR 15/M01 A3004 RMK AO2 SLP151 T01501011 56026,KROW,2019-01-05T20:51:00Z,33.3,-104.5,15.0,-1.1,0,0,,10.0,30.041338,1015.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.6,,,,,,,,,,,METAR,1112.0
KSAD 052051Z AUTO 16008KT 10SM CLR 11/01 A3009 RMK AO2 SLP181 T01110011 56025,KSAD,2019-01-05T20:51:00Z,32.85,-109.63,11.1,1.1,160,8,,10.0,30.088583,1018.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.5,,,,,,,,,,,METAR,962.0
KOXC 052051Z 01014KT 6SM -RA BR BKN008 OVC015 04/04 A2946,KOXC,2019-01-05T20:51:00Z,41.47,-73.13,4.0,4.0,10,14,,6.0,29.459646,,,,,,,,,,-RA BR,BKN,800,OVC,1500,,,,,IFR,,,,,,,,,,,,METAR,222.0
KSAN 052051Z 16010KT 10SM FEW030 BKN100 OVC200 16/09 A3001 RMK AO2 SLP163 T01560089 58018,KSAN,2019-01-05T20:51:00Z,32.73,-117.18,15.6,8.9,160,10,,10.0,30.008858,1016.3,,,TRUE,,,,,,,FEW,3000,BKN,10000,OVC,20000,,,VFR,-1.8,,,,,,,,,,,METAR,12.0
PKMR 052051Z 08008KT 15SM FEW014 SCT050 BKN120 OVC300 28/25 A2980 RMK SLP093 8/878 T02780252 52017,PKMR,2019-01-05T20:51:00Z,7.08,171.38,27.8,25.2,80,8,,15.0,29.799213,1009.3,,,,,,,,,,FEW,1400,SCT,5000,BKN,12000,OVC,30000,VFR,1.7,,,,,,,,,,,SPECI,4.0
MMCZ 052051Z 05008KT 8SM SCT015TCU 27/23 A3003 RMK SLP173 57012 925 8/200 SC CI,MMCZ,2019-01-05T20:51:00Z,20.52,-86.92,27.0,23.0,50,8,,8.0,30.029528,1017.3,,,,,,,,,,SCT,1500,,,,,,,VFR,-1.2,,,,,,,,,,,METAR,5.0
KSAT 052051Z VRB05KT 10SM CLR 22/02 A3011 RMK AO2 SLP185 T02220017 56028,KSAT,2019-01-05T20:51:00Z,29.53,-98.47,22.2,1.7,0,5,,10.0,30.109253,1018.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.8,,,,,,,,,,,METAR,243.0
KSJT 052051Z 20012KT 10SM CLR 22/M01 A3005 RMK AO2 SLP174 T02171006 56029,KSJT,2019-01-05T20:51:00Z,31.37,-100.5,21.7,-0.6,200,12,,10.0,30.050198,1017.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.9,,,,,,,,,,,METAR,576.0
KSLK 052051Z AUTO 00000KT 10SM SCT020 02/M01 A2955 RMK AO2 SLP030 T00171011 53010 $,KSLK,2019-01-05T20:51:00Z,44.4,-74.2,1.7,-1.1,0,0,,10.0,29.551182,1003.0,,TRUE,TRUE,TRUE,,,,,,SCT,2000,,,,,,,VFR,1.0,,,,,,,,,,,METAR,498.0
KSMO 052051Z 11006KT 10SM FEW020 FEW032 BKN110 16/09 A2997 RMK AO2 SLP148 T01610089 56020,KSMO,2019-01-05T20:51:00Z,34.02,-118.45,16.1,8.9,110,6,,10.0,29.970472,1014.8,,,TRUE,,,,,,,FEW,2000,FEW,3200,BKN,11000,,,VFR,-2.0,,,,,,,,,,,METAR,57.0
KVCT 052051Z 17009KT 10SM CLR 24/01 A3013 RMK AO2 SLP201 T02390006 56024,KVCT,2019-01-05T20:51:00Z,28.87,-96.93,23.9,0.6,170,9,,10.0,30.129921,1020.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.4,,,,,,,,,,,METAR,31.0
KSTL 052051Z 24006KT 10SM BKN250 16/02 A3000 RMK AO2 SLP163 T01560017 55000,KSTL,2019-01-05T20:51:00Z,38.75,-90.37,15.6,1.7,240,6,,10.0,30.0,1016.3,,,TRUE,,,,,,,BKN,25000,,,,,,,VFR,0.0,,,,,,,,,,,SPECI,171.0
KYNG 052051Z 28007KT 8SM FEW250 07/02 A2978 RMK AO2 SLP093 T00720017 53011,KYNG,2019-01-05T20:51:00Z,41.25,-80.67,7.2,1.7,280,7,,8.0,29.778543,1009.3,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,1.1,,,,,,,,,,,METAR,360.0
KVNY 052051Z 15006KT 10SM SCT023 BKN033 BKN110 14/08 A2996 RMK AO2 SLP143 T01440078 56021,KVNY,2019-01-05T20:51:00Z,34.22,-118.48,14.4,7.8,150,6,,10.0,29.958662,1014.3,,,TRUE,,,,,,,SCT,2300,BKN,3300,BKN,11000,,,VFR,-2.1,,,,,,,,,,,METAR,245.0
KELP 052051Z 35005KT 10SM BKN250 14/M06 A3012 RMK AO2 SLP180 T01391061 56021,KELP,2019-01-05T20:51:00Z,31.82,-106.38,13.9,-6.1,350,5,,10.0,30.121063,1018.0,,,TRUE,,,,,,,BKN,25000,,,,,,,VFR,-2.1,,,,,,,,,,,METAR,1197.0
KHTS 052051Z 25011KT 10SM CLR 11/02 A2994 RMK AO2 SLP139 T01060022 53012,KHTS,2019-01-05T20:51:00Z,38.37,-82.55,10.6,2.2,250,11,,10.0,29.940945,1013.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,1.2,,,,,,,,,,,METAR,254.0
KHSE 052051Z AUTO 28010G20KT 10SM CLR 14/07 A2973 RMK AO2 SLP067 T01390072 53024,KHSE,2019-01-05T20:51:00Z,35.23,-75.62,13.9,7.2,280,10,20,10.0,29.731298,1006.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,2.4,,,,,,,,,,,METAR,3.0
KHDO 052051Z AUTO 18010KT 10SM CLR 24/03 A3010 RMK AO2 SLP185 T02440033 56030 $,KHDO,2019-01-05T20:51:00Z,29.37,-99.17,24.4,3.3,180,10,,10.0,30.100393,1018.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-3.0,,,,,,,,,,,METAR,282.0
KSMX 052051Z 15015G28KT 6SM -RA FEW033 SCT060 OVC075 14/08 A2986 RMK AO2 PK WND 16029/2014 SLP113 P0001 60001 T01390083 56016 $,KSMX,2019-01-05T20:51:00Z,34.9,-120.45,13.9,8.3,150,15,28,6.0,29.861221,1011.3,,,TRUE,TRUE,,,,,-RA,FEW,3300,SCT,6000,OVC,7500,,,VFR,-1.6,,,,,0.01,0.01,,,,,METAR,74.0
KJCT 052051Z AUTO 20009KT 10SM CLR 23/M02 A3007 RMK AO2 SLP166 T02281022 56030,KJCT,2019-01-05T20:51:00Z,30.5,-99.77,22.8,-2.2,200,9,,10.0,30.070866,1016.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-3.0,,,,,,,,,,,METAR,522.0
KCSG 052051Z 30010KT 10SM CLR 17/01 A3006 RMK AO2 SLP177 T01720011 53001,KCSG,2019-01-05T20:51:00Z,32.52,-84.95,17.2,1.1,300,10,,10.0,30.059055,1017.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,,,,,,,,,,,METAR,135.0
KCRP 052051Z 14014G20KT 10SM CLR 25/03 A3012 RMK AO2 SLP198 T02500033 56025 $,KCRP,2019-01-05T20:51:00Z,27.77,-97.5,25.0,3.3,140,14,20,10.0,30.121063,1019.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-2.5,,,,,,,,,,,METAR,14.0
KCON 052051Z AUTO 00000KT 7SM -RA BKN055 OVC080 02/01 A2954 RMK AO2 UPB05E08RAB08 SLP007 P0001 60001 T00220011 56007,KCON,2019-01-05T20:51:00Z,43.2,-71.5,2.2,1.1,0,0,,7.0,29.53937,1000.7,,TRUE,TRUE,,,,,,-RA,BKN,5500,OVC,8000,,,,,VFR,-0.7,,,,,0.01,0.01,,,,,METAR,103.0
KCMH 052051Z 24009KT 10SM SCT250 10/02 A2987 RMK AO2 SLP119 T01000022 53009,KCMH,2019-01-05T20:51:00Z,40.0,-82.88,10.0,2.2,240,9,,10.0,29.870079,1011.9,,,TRUE,,,,,,,SCT,25000,,,,,,,VFR,0.9,,,,,,,,,,,METAR,247.0
KCLE 052051Z 23013KT 10SM FEW250 09/02 A2981 RMK AO2 SLP099 T00890022 50004,KCLE,2019-01-05T20:51:00Z,41.42,-81.85,8.9,2.2,230,13,,10.0,29.811024,1009.9,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,0.4,,,,,,,,,,,METAR,233.0
KCAK 052051Z 27008KT 7SM FEW250 09/01 A2980 RMK AO2 SLP098 T00890011 53011,KCAK,2019-01-05T20:51:00Z,40.92,-81.45,8.9,1.1,270,8,,7.0,29.799213,1009.8,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,1.1,,,,,,,,,,,METAR,377.0
KBKW 052051Z AUTO 28014G19KT 10SM CLR 07/00 A2989 RMK AO2 SLP130 T00720000 53017,KBKW,2019-01-05T20:51:00Z,37.8,-81.12,7.2,0.0,280,14,19,10.0,29.890747,1013.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.7,,,,,,,,,,,METAR,764.0
KBHK 052051Z AUTO 14005KT 10SM CLR 08/M03 A2993 RMK AO2 SLP148 T00781033 56017,KBHK,2019-01-05T20:51:00Z,46.35,-104.25,7.8,-3.3,140,5,,10.0,29.929134,1014.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.7,,,,,,,,,,,METAR,902.0
KBGD 052051Z AUTO 22014G20KT 10SM CLR 22/M03 A2995 RMK AO2 SLP128 T02171033 56030,KBGD,2019-01-05T20:51:00Z,35.7,-101.4,21.7,-3.3,220,14,20,10.0,29.949802,1012.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-3.0,,,,,,,,,,,METAR,927.0
KBAZ 052051Z 22010KT 10SM CLR 22/02 A3010 RMK AO2 SLP189 T02170022 56027,KBAZ,2019-01-05T20:51:00Z,29.72,-98.05,21.7,2.2,220,10,,10.0,30.100393,1018.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.7,,,,,,,,,,,METAR,195.0
KAVX 052051Z AUTO 17010KT 10SM SCT010 BKN016 OVC090 11/09 A2997 RMK AO2 SLP148 T01060089 56015,KAVX,2019-01-05T20:51:00Z,33.4,-118.42,10.6,8.9,170,10,,10.0,29.970472,1014.8,,TRUE,TRUE,,,,,,,SCT,1000,BKN,1600,OVC,9000,,,MVFR,-1.5,,,,,,,,,,,METAR,482.0
KAHN 052051Z 28010G18KT 10SM CLR 16/02 A2998 RMK AO2 SLP152 T01560022 53009,KAHN,2019-01-05T20:51:00Z,33.95,-83.33,15.6,2.2,280,10,18,10.0,29.97933,1015.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.9,,,,,,,,,,,METAR,244.0
KACT 052051Z 18005KT 10SM CLR 22/04 A3008 RMK AO2 SLP184 T02170039 56021,KACT,2019-01-05T20:51:00Z,31.62,-97.23,21.7,3.9,180,5,,10.0,30.079725,1018.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.1,,,,,,,,,,,METAR,151.0
KABE 052051Z 29009KT 10SM FEW030 BKN035 OVC055 08/05 A2954 RMK AO2 RAB07E37 SLP006 P0001 60004 T00830050 53027,KABE,2019-01-05T20:51:00Z,40.65,-75.45,8.3,5.0,290,9,,10.0,29.53937,1000.6,,,TRUE,,,,,,,FEW,3000,BKN,3500,OVC,5500,,,VFR,2.7,,,,,0.01,0.04,,,,,METAR,114.0
KATT 052051Z AUTO VRB04KT 10SM CLR 23/02 A3010 RMK AO2 SLP192 T02330017 56026,KATT,2019-01-05T20:51:00Z,30.32,-97.77,23.3,1.7,0,4,,10.0,30.100393,1019.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.6,,,,,,,,,,,METAR,201.0
KP59 052051Z AUTO 02010KT 02/M01 A2977 RMK AO1 SLP092 60001 T00221006 53037,KP59,2019-01-05T20:51:00Z,47.47,-87.88,2.2,-0.6,20,10,,,29.769686,1009.2,,TRUE,TRUE,,,,,,,,,,,,,,,,3.7,,,,,,0.01,,,,,METAR,190.0
KSNT 052051Z AUTO 00000KT M08/M12 A2976 RMK AO1 SLP113 T10781122 58034,KSNT,2019-01-05T20:51:00Z,44.17,-114.93,-7.8,-12.2,0,0,,,29.760826,1011.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-3.4,,,,,,,,,,,METAR,1980.0
KBVE 052051Z AUTO VRB03KT 10SM CLR 14/07 A3018 RMK AO2 SLP220 T01390067 55008,KBVE,2019-01-05T20:51:00Z,29.32,-89.4,13.9,6.7,0,3,,10.0,30.180119,1022.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.8,,,,,,,,,,,METAR,1.0
PAMD 052051Z AUTO 05007KT 10SM CLR M01/M06 A2976 RMK AO2 SLP069 T10061056 50001 FZRANO,PAMD,2019-01-05T20:51:00Z,59.43,-146.3,-0.6,-5.6,50,7,,10.0,29.760826,1006.9,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,0.1,,,,,,,,,,,METAR,14.0
KTPL 052051Z AUTO 14006KT 10SM CLR 22/06 A3009 RMK AO2 SLP205 T02220061 56025,KTPL,2019-01-05T20:51:00Z,31.13,-97.4,22.2,6.1,140,6,,10.0,30.088583,1020.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.5,,,,,,,,,,,METAR,208.0
KOCF 052051Z 30006KT 10SM CLR 17/08 A3004 RMK AO2 SLP174 T01720083 55001 $,KOCF,2019-01-05T20:51:00Z,29.17,-82.22,17.2,8.3,300,6,,10.0,30.041338,1017.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.1,,,,,,,,,,,METAR,27.0
KLGU 052051Z AUTO 00000KT 2 1/2SM BR CLR M08/M11 A2994 RMK AO2 SLP202 T10831106 56026 $,KLGU,2019-01-05T20:51:00Z,41.78,-111.85,-8.3,-10.6,0,0,,2.5,29.940945,1020.2,,TRUE,TRUE,TRUE,,,,,BR,CLR,,,,,,,,IFR,-2.6,,,,,,,,,,,METAR,1355.0
KALN 052050Z 26008KT 10SM SCT200 14/04 A3000,KALN,2019-01-05T20:50:00Z,38.88,-90.03,14.0,4.0,260,8,,10.0,30.0,,,,,,,,,,,SCT,20000,,,,,,,VFR,,,,,,,,,,,,METAR,166.0
KGPM 052050Z 15004KT 10SM SKC 22/08 A3008,KGPM,2019-01-05T20:50:00Z,32.7,-97.05,22.0,8.0,150,4,,10.0,30.079725,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,180.0
ENSB 052050Z 13017KT 9999 FEW012 BKN020 M04/M07 Q0998 RMK WIND 1400FT 13017KT,ENSB,2019-01-05T20:50:00Z,78.25,15.47,-4.0,-7.0,130,17,,6.21,29.468504,,,,,,,,,,,FEW,1200,BKN,2000,,,,,MVFR,,,,,,,,,,,,METAR,29.0
EGQM 052050Z AUTO 21005KT 9999 FEW026/// 02/M00 Q1034,EGQM,2019-01-05T20:50:00Z,55.42,-1.6,2.0,0.0,210,5,,6.21,30.531496,,,TRUE,,,,,,,,FEW,2600,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
EGQL 052050Z 25010KT 9999 BKN038 04/02 Q1033 BLU,EGQL,2019-01-05T20:50:00Z,56.38,-2.87,4.0,2.0,250,10,,6.21,30.501968,,,,,,,,,,,BKN,3800,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
EGNS 052050Z 24009KT 210V270 9999 SCT019 BKN030 09/05 Q1036 NOSIG,EGNS,2019-01-05T20:50:00Z,54.08,-4.63,9.0,5.0,240,9,,6.21,30.590551,,,,,,TRUE,,,,,SCT,1900,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,17.0
OAMS 052050Z VRB03KT 8000 FEW000 BKN006 01/01 Q1026 BLACKYLO BLU+TEMPO YLO,OAMS,2019-01-05T20:50:00Z,36.7,67.2,1.0,1.0,0,3,,4.97,30.295275,,,,,,,,,,,FEW,0,BKN,600,,,,,IFR,,,,,,,,,,,,METAR,378.0
KSBD 052050Z 15003KT 7SM OVC080 14/M05 A2998,KSBD,2019-01-05T20:50:00Z,34.08,-117.25,14.0,-5.0,150,3,,7.0,29.97933,,,,,,,,,,,OVC,8000,,,,,,,VFR,,,,,,,,,,,,METAR,353.0
KJQF 052050Z 30010KT 10SM CLR 17/02 A2990,KJQF,2019-01-05T20:50:00Z,35.38,-80.72,17.0,2.0,300,10,,10.0,29.899607,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,210.0
MMCV 052050Z 13010G20KT 7SM FEW200 26/09 A3009 RMK SLP189 57037 903 8/001 HZ,MMCV,2019-01-05T20:50:00Z,23.72,-98.97,26.0,9.0,130,10,20,7.0,30.088583,1018.9,,,,,,,,,,FEW,20000,,,,,,,VFR,-3.7,,,,,,,,,,,METAR,238.0
PGWT 052050Z 07010KT 7SM SCT016 BKN140 M/M A2994,PGWT,2019-01-05T20:50:00Z,14.98,145.62,,,70,10,,7.0,29.940945,,,,,,,,,,,SCT,1600,BKN,14000,,,,,VFR,,,,,,,,,,,,METAR,82.0
KWDG 052050Z 16008KT 10SM FEW200 16/06 A2999,KWDG,2019-01-05T20:50:00Z,36.37,-97.77,16.0,6.0,160,8,,10.0,29.991142,,,,,,,,,,,FEW,20000,,,,,,,VFR,,,,,,,,,,,,METAR,356.0
